Epochs,Train 1pit_multi_loss,Val 1pit_multi_loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
91,0.003859712532488629,0.007756444688886404,18.10239326095581,99.73125,0.9973307086527348,13.1871319065094,97.375,0.9739448817968368
92,0.0038779483251273634,0.007999092031270265,18.082362756729125,99.70625,0.9970836614072323,12.992861713409424,97.525,0.9754330707788468
93,0.003852107583777979,0.00794664216786623,18.123001798629762,99.725,0.9972687007784844,12.992696159362794,97.575,0.9759251967668533
94,0.0038407526570372282,0.0078111846791580316,18.13654637145996,99.7375,0.9973927165269851,13.152304836273194,97.3,0.9732047243118286
95,0.0038140045076142997,0.008113611469045282,18.187842742919923,99.7625,0.9976407480239868,12.818041732788085,97.325,0.9734409447908402
96,0.0038236406999640165,0.007906013758853078,18.171591705322264,99.74375,0.9974557086527348,13.051569131851195,97.475,0.9749370077848435
97,0.003797691958490759,0.00782461766898632,18.212137626647948,99.78125,0.9978277558982372,13.127023406982422,97.7,0.9771692912578582
98,0.003789021874545142,0.0078024348197504876,18.226397859573364,99.75,0.9975177165269852,13.120569818496705,97.5,0.9751771652698517
99,0.0037748455682303757,0.007769327912479639,18.2487877368927,99.8125,0.9981377952694893,13.12455365371704,97.7,0.9771692912578582
100,0.0037910073448438196,0.007968035115860403,18.216204233169556,99.74375,0.9974547244012356,12.98676114654541,97.525,0.97542913377285
